postal_code,Years,useful,funny,cool,Price,use_change,fun_change,coo_change,pri_change,use_median,fun_median,coo_median,pri_median,use_std,fun_std,coo_std,pri_std,stars_1,stars_2,stars_3,stars_4,stars_5,Star1_change,Star2_change,Star3_change,Star4_change,Star5_change,stars,sta_median,sta_std,reviews_perc,prev_stars,Star_change,NumBsqft_Rev,Bsqft_change,MedPrice_sqft(t),MedPrice_sqft_tminus1,MedPrice_sqft_tminus2,MedPrice_sqft_tplus1
15226,2014,1.137096774,0.326612903,0.443548387,1.755102041,-0.210994075,-0.425611791,-0.400769066,-0.029092488,0,0,0,2,2.445634556,1.254214522,1.665571448,0.596189716,0.100806452,0.096774194,0.084677419,0.213709677,0.504032258,0.370967742,0.233870968,-0.280241935,-0.235144312,0.117636746,3.923387097,5,1.372878348,0.008607226,3.955882353,-0.008214414,17.6,-0.102040816,71,69,65,74.5
15226,2015,0.712121212,0.121212121,0.296969697,1.704918033,-0.373737374,-0.628881407,-0.33046832,-0.028593214,0,0,0,2,1.51552404,0.458461532,0.993744828,0.641463491,0.115151515,0.063636364,0.096969697,0.251515152,0.472727273,0.14230303,-0.342424242,0.145165945,0.176901086,-0.062109091,3.903030303,4,1.362655384,0.008480674,3.923387097,-0.005188576,132,6.5,74.5,71,69,81.5
15226,2016,0.784153005,0.270491803,0.464480874,1.806451613,0.101151029,1.231557377,0.56406825,0.05955335,0,0,0,2,2.909572339,2.502722524,2.827961293,0.596127109,0.128415301,0.071038251,0.081967213,0.207650273,0.510928962,0.115185505,0.116315379,-0.154713115,-0.174402528,0.080811265,3.901639344,5,1.424308548,0.008324993,3.903030303,-0.000356379,146.4,0.109090909,81.5,74.5,71,85.5
15227,2008,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0.000530504,5,0,0.161290323,0,79,79,77,75
15227,2009,2,0.583333333,0.666666667,2,1,0,0,0,1.5,0,0,2,2.449489743,1.729862492,1.775250729,0.707106781,0.083333333,0.166666667,0,0.333333333,0.416666667,0,0,0,0,-0.583333333,3.833333333,4,1.403458931,0.003317667,5,-0.233333333,0.967741935,5,75,79,79,79
15227,2010,3.058823529,2.705882353,2.176470588,1.909090909,0.529411765,3.638655462,2.264705882,-0.045454545,3,1,1,2,2.331056312,3.157623827,2.811478573,0.70064905,0,0,0.058823529,0.470588235,0.470588235,-1,-1,0,0.411764706,0.129411765,4.411764706,4,0.618346942,0.002709163,3.833333333,0.150895141,2.096774194,1.166666667,79,75,79,79
15227,2011,3.3,1.55,2.1,2.083333333,0.078846154,-0.427173913,-0.035135135,0.091269841,2,0,1,2,4.092354875,3.186732364,3.640416402,0.514928651,0.1,0,0.2,0.4,0.3,0,0,2.4,-0.15,-0.3625,3.8,4,1.196486083,0.001713943,4.411764706,-0.138666667,2.096774194,0,79,79,75,79
15227,2012,2.211538462,0.75,1.307692308,1.8,-0.32983683,-0.516129032,-0.377289377,-0.136,1,0,0,2,3.800601286,2.103917914,3.039210821,0.676123404,0.096153846,0.153846154,0.192307692,0.25,0.307692308,-0.038461538,0,-0.038461538,-0.375,0.025641026,3.519230769,4,1.335640914,0.00311042,3.8,-0.07388664,2.903225806,0.384615385,79,79,79,80
15227,2013,1.724137931,0.672413793,1.051724138,1.956521739,-0.220389805,-0.103448276,-0.195740365,0.086956522,0.5,0,0,2,3.155574869,1.876801413,2.611865058,0.638055346,0.068965517,0.034482759,0.362068966,0.172413793,0.362068966,-0.282758621,-0.775862069,0.882758621,-0.310344828,0.176724138,3.724137931,4,1.196384956,0.002755868,3.519230769,0.058224986,4.516129032,0.555555556,80,79,79,82.5
15227,2014,1.103174603,0.349206349,0.484126984,1.918918919,-0.36015873,-0.480667481,-0.53968254,-0.019219219,0,0,0,2,2.171927679,1.381694382,1.737741647,0.640242071,0.126984127,0.126984127,0.103174603,0.206349206,0.436507937,0.841269841,2.682539683,-0.715041572,0.196825397,0.205593348,3.698412698,4,1.454756839,0.004373026,3.724137931,-0.006907701,7.419354839,0.642857143,82.5,80,79,86.5
15227,2015,0.734177215,0.208860759,0.316455696,1.948717949,-0.334486841,-0.401898734,-0.346337414,0.015529072,0,0,0,2,2.032906744,0.845021369,1.350105481,0.646802579,0.158227848,0.044303797,0.082278481,0.246835443,0.46835443,0.246044304,-0.651107595,-0.202531646,0.196202532,0.072957422,3.82278481,4,1.460821631,0.004060444,3.698412698,0.033628511,25.48387097,2.434782609,86.5,82.5,80,95.5
15227,2016,0.596685083,0.20441989,0.392265193,1.76744186,-0.187273766,-0.021262347,0.239558011,-0.093023256,0,0,0,2,1.389560304,0.765348374,1.22281363,0.648706012,0.143646409,0.038674033,0.038674033,0.220994475,0.55801105,-0.092154696,-0.127071823,-0.529961751,-0.104689049,0.191428998,4.011049724,5,1.43367806,0.004117005,3.82278481,0.049248107,29.19354839,0.14556962,95.5,86.5,82.5,99.5
15228,2007,0.7,0.4,0.4,1.666666667,0,0,0,0,0.5,0,0,2,0.823272602,0.966091783,0.699205899,0.516397779,0,0,0,0.3,0.7,0,0,0,0,0,4.7,5,0.483045892,0.011792453,3,0.566666667,1.935483871,0,111.5,105,103,110.5
15228,2008,0.818181818,0,0.454545455,1.8,0.168831169,-1,0.136363636,0.08,1,0,0,2,0.981649817,0,0.687551651,0.421637021,0,0.090909091,0.090909091,0.181818182,0.636363636,0,0,0,-0.393939394,-0.090909091,4.363636364,5,1.026910636,0.005835544,4.7,-0.071566731,2.903225806,0.5,110.5,111.5,105,113.5
15228,2009,1.022222222,0.311111111,0.422222222,1.888888889,0.249382716,0,-0.071111111,0.049382716,1,0,0,2,1.559266857,0.763431911,1.177224951,0.471404521,0.066666667,0.022222222,0.244444444,0.311111111,0.355555556,0,-0.755555556,1.688888889,0.711111111,-0.441269841,3.866666667,4,1.140175425,0.01244125,4.363636364,-0.113888889,5.483870968,0.888888889,113.5,110.5,111.5,115.5
15228,2010,1.152542373,0.593220339,0.542372881,1.869565217,0.127487104,0.906779661,0.284567351,-0.010230179,1,0,0,2,1.808157371,2.026706553,1.393606508,0.694415898,0.06779661,0.101694915,0.237288136,0.220338983,0.372881356,0.016949153,3.576271186,-0.029275809,-0.291767554,0.048728814,3.728813559,4,1.25712464,0.00940239,3.866666667,-0.035651666,7.419354839,0.352941176,115.5,113.5,110.5,115
15228,2011,0.962962963,0.314814815,0.395061728,1.868421053,-0.164488017,-0.469312169,-0.271604938,-0.000611995,0,0,0,2,1.603137021,1.05425622,1.287098063,0.528693066,0.049382716,0.111111111,0.172839506,0.333333333,0.333333333,-0.271604938,0.092592593,-0.271604938,0.512820513,-0.106060606,3.790123457,4,1.165935227,0.013882938,3.728813559,0.0164422,12.58064516,0.695652174,115,115.5,113.5,115
15228,2012,1.30212766,0.506382979,0.685106383,2.037735849,0.352209493,0.608510638,0.734175532,0.090619187,1,0,0,2,2.578302741,1.911213453,2.24436414,0.783538918,0.10212766,0.09787234,0.127659574,0.365957447,0.306382979,1.068085106,-0.119148936,-0.261398176,0.09787234,-0.080851064,3.676595745,4,1.283393733,0.014056705,3.790123457,-0.029953566,15.80645161,0.256410256,115,115,115.5,121.5
15228,2013,1.459940653,0.522255193,0.768545994,1.973333333,0.121196253,0.031344288,0.121790737,-0.031604938,0,0,0,2,2.813503365,1.911807832,2.276920035,0.696968985,0.071216617,0.09495549,0.133531157,0.362017804,0.338278932,-0.302670623,-0.029802606,0.045994065,-0.010765303,0.104104847,3.801186944,4,1.207219756,0.016012544,3.676595745,0.033887652,20.64516129,0.306122449,121.5,115,115,129.5
15228,2014,1.105515588,0.268585132,0.45323741,1.901234568,-0.242766762,-0.485720514,-0.410266381,-0.036536537,0,0,0,2,2.131132167,0.940435743,1.320454949,0.663418011,0.103117506,0.100719424,0.110311751,0.292565947,0.393285372,0.447941647,0.060701439,-0.173887557,-0.191846523,0.162606757,3.772182254,4,1.336756006,0.014472634,3.801186944,-0.00763043,24.83870968,0.203125,129.5,121.5,115,138
15228,2015,0.690553746,0.164495114,0.293159609,1.879518072,-0.375355939,-0.387549442,-0.353187529,-0.011422313,0,0,0,2,1.515125056,0.800067283,1.201705741,0.669866939,0.125407166,0.115635179,0.089576547,0.236156352,0.433224756,0.216157867,0.148092136,-0.187969126,-0.192809847,0.10155319,3.736156352,4,1.430988507,0.015779194,3.772182254,-0.009550414,198.0645161,6.974025974,138,129.5,121.5,144.5
15228,2016,0.721419185,0.174770039,0.540078844,1.913580247,0.04469665,0.062463408,0.842268944,0.018122824,0,0,0,2,1.923860178,0.809284597,1.828512336,0.67449112,0.082785808,0.084099869,0.11695138,0.218134034,0.498028909,-0.339863816,-0.272713812,0.305602676,-0.076315193,0.149585528,3.964520368,4,1.30285216,0.017309617,3.736156352,0.061122714,245.483871,0.239413681,144.5,138,129.5,151
15229,2008,2,0,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0.000530504,4.5,0.111111111,0.25,0,87,86,83,89
15229,2009,1.5,0.5,1,2,-0.25,0,0,-0.333333333,1.5,0.5,1,2,0.707106781,0.707106781,0,0,0,0.5,0,0,0.5,0,0,0,0,-0.5,3.5,3.5,2.121320344,0.000552944,5,-0.3,0.5,1,89,87,86,91.5
15229,2010,1,0.153846154,0.153846154,2,-0.333333333,-0.692307692,-0.846153846,0,1,0,0,2,0.912870929,0.375533808,0.375533808,0.632455532,0,0.076923077,0.076923077,0.384615385,0.461538462,0,-0.846153846,0,0,-0.076923077,4.230769231,4,0.926808696,0.002071713,3.5,0.208791209,1.5,2,91.5,89,87,91
15229,2011,2.086956522,1.130434783,0.913043478,1.916666667,1.086956522,6.347826087,4.934782609,-0.041666667,1,0,0,2,2.234299636,1.740019536,1.345465228,0.668557923,0.086956522,0.130434783,0.130434783,0.217391304,0.434782609,0,0.695652174,0.695652174,-0.434782609,-0.057971014,3.782608696,4,1.380267489,0.001971034,4.230769231,-0.105928854,2.75,0.833333333,91,91.5,89,91
15229,2012,1.322033898,0.389830508,0.338983051,1.851851852,-0.366525424,-0.655149935,-0.628732849,-0.033816425,1,0,0,2,1.70638434,0.766023074,0.685066558,0.601517549,0.118644068,0.084745763,0.186440678,0.237288136,0.372881356,0.36440678,-0.350282486,0.429378531,0.091525424,-0.142372881,3.661016949,4,1.372264294,0.00352913,3.782608696,-0.032144944,7.5,1.727272727,91,91,91.5,94
15229,2013,0.666666667,0.212121212,0.318181818,1.807692308,-0.495726496,-0.455862978,-0.061363636,-0.023846154,0,0,0,2,1.057330941,0.568808512,0.825722824,0.633670625,0.166666667,0.090909091,0.106060606,0.272727273,0.363636364,0.404761905,0.072727273,-0.431129477,0.149350649,-0.024793388,3.575757576,4,1.478675146,0.003135988,3.661016949,-0.02328844,7.75,0.033333333,94,91,91,96.5
15229,2014,0.670886076,0.063291139,0.265822785,2.033333333,0.006329114,-0.701627486,-0.164556962,0.124822695,0,0,0,2,1.106177514,0.24504171,0.570848688,0.668675135,0.139240506,0.025316456,0.126582278,0.17721519,0.53164557,-0.164556962,-0.721518987,0.193490054,-0.35021097,0.462025316,3.936708861,5,1.426325494,0.002741818,3.575757576,0.100944003,8.5,0.096774194,96.5,94,91,100
15229,2015,0.605095541,0.178343949,0.222929936,1.882352941,-0.098065136,1.817834395,-0.161358811,-0.074252652,0,0,0,2,1.284812477,0.625353077,0.789341872,0.728830773,0.184713376,0.050955414,0.050955414,0.152866242,0.560509554,0.326577881,1.012738854,-0.597452229,-0.137397634,0.05429178,3.853503185,5,1.572256612,0.004034745,3.936708861,-0.021135847,39.25,3.617647059,100,96.5,94,107
15229,2016,0.610778443,0.203592814,0.526946108,1.916666667,0.009391743,0.141573995,1.363729683,0.018229167,0,0,0,2,1.782952403,0.772563579,1.574703534,0.731925055,0.113772455,0.035928144,0.077844311,0.209580838,0.562874251,-0.384059467,-0.29491018,0.527694611,0.371007984,0.004218835,4.071856287,5,1.346878865,0.003798562,3.853503185,0.056663532,41.75,0.063694268,107,100,96.5,111.5
15232,2006,0.5,0.53125,0.34375,1.944444444,0,0,0,0,0,0,0,2,0.87988269,1.077163988,0.700662129,0.539304805,0.03125,0.125,0.21875,0.28125,0.34375,0,0,0,0,0,3.78125,4,1.156590512,0.139737991,3.571428571,0.05875,23.75,0,120.5,115,109,127
15232,2007,0.923076923,0.384615385,0.557692308,1.769230769,0.846153846,-0.2760181,0.622377622,-0.09010989,0,0,0,2,1.958852744,0.770888109,0.872532072,0.5144078,0.057692308,0.057692308,0.211538462,0.25,0.423076923,0.846153846,-0.538461538,-0.032967033,-0.111111111,0.230769231,3.923076923,4,1.185635493,0.061320755,3.78125,0.037507947,33.75,0.421052632,127,120.5,115,131
15232,2008,1.014705882,0.389705882,0.382352941,1.75,0.099264706,0.013235294,-0.314401623,-0.010869565,1,0,0,2,1.44522352,1.012315235,0.720687157,0.513455318,0.036764706,0.117647059,0.286764706,0.264705882,0.294117647,-0.362745098,1.039215686,0.355614973,0.058823529,-0.304812834,3.661764706,4,1.13019558,0.072148541,3.923076923,-0.066608997,65,0.925925926,131,127,120.5,139.5
15232,2009,1.048387097,0.233870968,0.338709677,1.897058824,0.033193081,-0.399878271,-0.114143921,0.084033613,1,0,0,2,1.447347644,0.732240431,1.044647795,0.601979468,0.064516129,0.125,0.205645161,0.314516129,0.290322581,0.75483871,0.0625,-0.282878412,0.188172043,-0.012903226,3.641129032,4,1.205689085,0.068565109,3.661764706,-0.005635445,81.25,0.25,139.5,131,127,144.5
15232,2010,0.951742627,0.294906166,0.254691689,1.824175824,-0.092183955,0.26097809,-0.248053109,-0.038418945,1,0,0,2,1.325039427,0.706270535,0.645089578,0.607241607,0.072386059,0.115281501,0.193029491,0.36461126,0.254691689,0.121983914,-0.077747989,-0.061346791,0.159276827,-0.122728627,3.613941019,4,1.189568805,0.059442231,3.641129032,-0.007466918,102.5,0.261538462,144.5,139.5,131,147
15232,2011,1.214516129,0.393548387,0.45,1.876923077,0.276097229,0.334486804,0.766842105,0.028915663,1,0,0,2,1.794115923,1.01838844,1.151980804,0.635089991,0.069354839,0.130645161,0.177419355,0.337096774,0.285483871,-0.041875747,0.133270818,-0.080869176,-0.075462524,0.12089983,3.638709677,4,1.217183756,0.053132231,3.613941019,0.006853642,145,0.414634146,147,144.5,139.5,147
15232,2012,1.218362283,0.481389578,0.478908189,1.847328244,0.00316682,0.223203026,0.064240419,-0.015767739,0,0,0,2,2.106944518,1.630158642,1.319298439,0.600938784,0.105459057,0.117866005,0.177419355,0.32630273,0.272952854,0.520572451,-0.097815764,0,-0.032020611,-0.043893959,3.543424318,4,1.290182783,0.048211509,3.638709677,-0.026186579,151.25,0.043103448,147,147,144.5,153.5
15232,2013,0.893939394,0.27039627,0.311188811,1.8,-0.26627785,-0.438300531,-0.350211964,-0.025619835,0,0,0,2,1.525110125,0.712669203,0.743633097,0.63025568,0.102564103,0.122377622,0.144522145,0.297202797,0.333333333,-0.02745098,0.038277512,-0.18542064,-0.089180781,0.221212121,3.636363636,4,1.326749062,0.040767842,3.543424318,0.026228673,157.5,0.041322314,153.5,147,147,163.5
15232,2014,0.897084048,0.231560892,0.394511149,1.827586207,0.003517749,-0.143623943,0.267754929,0.01532567,0,0,0,2,1.594424321,0.823203498,1.037711609,0.639849992,0.098627787,0.088336192,0.155231561,0.289879931,0.367924528,-0.038379074,-0.278167116,0.074102252,-0.02463929,0.103773585,3.740137221,4,1.303103452,0.040467844,3.636363636,0.028537736,197.5,0.253968254,163.5,153.5,147,180
15232,2015,0.850454228,0.260656883,0.442348008,1.85,-0.051979322,0.125651578,0.121256039,0.012264151,0,0,0,2,2.021215657,1.019315204,1.600916195,0.664124576,0.118099231,0.090845563,0.133473096,0.260656883,0.396925227,0.19742351,0.028407048,-0.140167792,-0.10081087,0.078822412,3.727463312,4,1.372484525,0.036775288,3.740137221,-0.003388621,1788.75,8.056962025,180,163.5,153.5,193.5
15232,2016,1.079056865,0.453536755,0.814840499,1.873626374,0.268800636,0.739976128,0.842080181,0.012771013,0,0,0,2,8.925669907,5.964583593,8.464054805,0.713304529,0.101941748,0.087378641,0.111650485,0.244105409,0.454923717,-0.136812776,-0.038162808,-0.163498195,-0.063499087,0.146119435,3.862690707,4,1.347579309,0.032799563,3.727463312,0.036278666,1802.5,0.007686932,193.5,180,163.5,200.5
15233,2012,1.742857143,0.6,0.75,1.75,0,0,0,0,1,0,0,2,2.295981565,1.334651626,1.61434665,0.585314097,0.128571429,0.071428571,0.164285714,0.314285714,0.321428571,0,0,0,0,0,3.628571429,4,1.342942421,0.008374207,3.622641509,0.001636905,20,0,53.5,55,57,57
15233,2013,1.472527473,0.412087912,0.791208791,1.866666667,-0.155107188,-0.313186813,0.054945055,0.066666667,1,0,0,2,2.265965623,1.437641959,2.254603558,0.628810225,0.164835165,0.06043956,0.142857143,0.296703297,0.335164835,0.282051282,-0.153846154,-0.130434783,-0.055944056,0.042735043,3.576923077,4,1.426704809,0.008647724,3.628571429,-0.014233798,24.16666667,0.208333333,57,53.5,55,62
15233,2014,1.315972222,0.295138889,0.541666667,1.828571429,-0.106317371,-0.283796296,-0.315393519,-0.020408163,1,0,0,2,1.980960355,0.842910989,1.376127982,0.663578281,0.197916667,0.079861111,0.076388889,0.208333333,0.4375,0.200694444,0.321338384,-0.465277778,-0.297839506,0.305327869,3.607638889,4,1.571371928,0.009995488,3.576923077,0.008587216,25.83333333,0.068965517,62,57,53.5,67
15233,2015,0.777777778,0.274853801,0.432748538,1.925,-0.408970976,-0.06873065,-0.201079622,0.052734375,0,0,0,2,1.890795044,1.115294555,1.709000854,0.729857731,0.099415205,0.043859649,0.099415205,0.304093567,0.453216374,-0.497691597,-0.450800915,0.301435407,0.459649123,0.035923141,3.967836257,4,1.275354242,0.008789063,3.607638889,0.099842966,285,10.03225806,67,62,57,72
15233,2016,0.473239437,0.084507042,0.284507042,1.80952381,-0.391549296,-0.692538208,-0.342558051,-0.059987631,0,0,0,2,1.347204445,0.381288289,1.459688835,0.740405138,0.107042254,0.045070423,0.053521127,0.230985915,0.563380282,0.076719138,0.027605634,-0.461640431,-0.240411701,0.243071331,4.098591549,5,1.325061874,0.008074788,3.967836257,0.032953802,295.8333333,0.038011696,72,67,62,73
15234,2009,2,0.545454545,0.272727273,2,0,0,0,0,0,0,0,2,3.130495168,1.507556723,0.467099366,0.577350269,0,0,0.454545455,0.272727273,0.272727273,0,0,0,0,0,3.818181818,4,0.873862898,0.003041194,3,0.272727273,2.1875,0,90,89,88,92.5
15234,2010,1,0.090909091,0.090909091,1.833333333,-0.5,-0.833333333,-0.666666667,-0.083333333,1,0,0,2,1.272418021,0.294244943,0.294244943,0.577350269,0,0.090909091,0.181818182,0.454545455,0.272727273,0,0,-0.6,0.666666667,0,3.909090909,4,0.921132373,0.003505976,3.818181818,0.023809524,3.75,0.714285714,92.5,90,89,91
15234,2011,2.160714286,1.142857143,1.035714286,1.96969697,1.160714286,11.57142857,10.39285714,0.074380165,1,0,0,2,2.87165955,2.482144025,2.358460867,0.728219081,0.089285714,0.035714286,0.214285714,0.446428571,0.214285714,0,-0.607142857,0.178571429,-0.017857143,-0.214285714,3.660714286,4,1.132604171,0.00479904,3.909090909,-0.063538206,10.3125,1.75,91,92.5,90,91
15234,2012,1.406976744,0.511627907,0.593023256,1.975609756,-0.348837209,-0.552325581,-0.427425822,0.003001876,1,0,0,2,2.427188676,1.845466216,2.224874918,0.651452411,0.127906977,0.174418605,0.139534884,0.255813953,0.302325581,0.43255814,3.88372093,-0.348837209,-0.426976744,0.410852713,3.430232558,4,1.410387495,0.005144156,3.660714286,-0.062960862,11.5625,0.121212121,91,91,92.5,92.5
15234,2013,1.75,0.888888889,0.965277778,1.967213115,0.243801653,0.737373737,0.627723312,-0.004250152,0,0,0,2,3.574384391,2.730585918,2.885733402,0.773890886,0.152777778,0.090277778,0.145833333,0.361111111,0.25,0.194444444,-0.482407407,0.045138889,0.411616162,-0.173076923,3.465277778,4,1.363424291,0.006842155,3.430232558,0.010216573,18.4375,0.594594595,92.5,91,91,97.5
15234,2014,1.071428571,0.324175824,0.461538462,1.898550725,-0.387755102,-0.635302198,-0.521859436,-0.034903382,0,0,0,2,2.310283794,1.131843522,1.644059739,0.6674122,0.192307692,0.076923077,0.120879121,0.203296703,0.406593407,0.258741259,-0.147928994,-0.1711146,-0.437024514,0.626373626,3.554945055,4,1.543030221,0.006316593,3.465277778,0.025875928,20.3125,0.101694915,97.5,92.5,91,102
15234,2015,0.619230769,0.192307692,0.215384615,1.926470588,-0.422051282,-0.406779661,-0.533333333,0.014705882,0,0,0,2,1.377289384,0.922445582,1.001810064,0.759343323,0.203846154,0.092307692,0.115384615,0.192307692,0.396153846,0.06,0.2,-0.045454545,-0.054054054,-0.025675676,3.484615385,4,1.568190632,0.006681743,3.554945055,-0.019783617,81.25,3,102,97.5,92.5,109
15234,2016,0.754658385,0.183229814,0.459627329,1.888888889,0.218702982,-0.047204969,1.133984028,-0.019508058,0,0,0,2,1.564419425,0.706422343,1.449003477,0.651920241,0.198757764,0.102484472,0.114906832,0.201863354,0.381987578,-0.024961913,0.110248447,-0.004140787,0.049689441,-0.035759513,3.465838509,4,1.554938093,0.007324174,3.484615385,-0.005388507,100.625,0.238461538,109,102,97.5,113.5
15235,2007,1,0,0.5,1.5,0,0,0,0,0,0,0,1.5,2,0,1,0.707106781,0,0,0.5,0.5,0,0,0,0,0,0,3.5,3.5,0.577350269,0.004716981,4,-0.125,0.272108844,0,66,66,65.5,66.5
15235,2008,2.142857143,0.428571429,0.571428571,2,1.142857143,0,0.142857143,0.333333333,2,0,1,2,2.115700942,0.534522484,0.534522484,0,0,0,0.142857143,0.428571429,0.428571429,0,0,-0.714285714,-0.142857143,0,4.285714286,4,0.755928946,0.003713528,3.5,0.224489796,0.340136054,0.25,66.5,66,66,63
15235,2009,1.526315789,0.631578947,0.473684211,2,-0.287719298,0.473684211,-0.171052632,0,1,0,0,2,1.611363158,1.116070802,1.123902974,0.5,0.105263158,0,0.368421053,0.263157895,0.263157895,0,0,1.578947368,-0.385964912,-0.385964912,3.578947368,4,1.216360211,0.005252972,4.285714286,-0.164912281,1.020408163,2,63,66.5,66,63
15235,2010,1.102564103,1.051282051,0.743589744,1.928571429,-0.277630416,0.664529915,0.56980057,-0.035714286,0,0,0,2,1.744085823,2.491551176,1.568068687,0.730045912,0.128205128,0.153846154,0.051282051,0.358974359,0.307692308,0.217948718,0,-0.860805861,0.364102564,0.169230769,3.564102564,4,1.410391357,0.006215139,3.578947368,-0.004147813,1.020408163,0,63,63,66.5,64
15235,2011,1.34375,0.578125,0.578125,1.952380952,0.21875,-0.45007622,-0.222521552,0.012345679,0,0,0,2,2.495829855,1.551289146,1.467150218,0.669043382,0.109375,0.0625,0.171875,0.28125,0.375,-0.146875,-0.59375,2.3515625,-0.216517857,0.21875,3.75,4,1.321374945,0.005484617,3.564102564,0.052158273,2.040816327,1,64,63,63,61
15235,2012,1.302158273,0.489208633,0.604316547,1.823529412,-0.030951983,-0.153801283,0.045304297,-0.065997131,0,0,0,2,3.140789793,1.791149362,2.023838744,0.575804483,0.071942446,0.100719424,0.107913669,0.381294964,0.338129496,-0.342240493,0.611510791,-0.372138653,0.355715428,-0.098321343,3.81294964,4,1.213262134,0.008314392,3.75,0.016786571,2.789115646,0.366666667,61,64,63,61
15235,2013,0.666666667,0.151960784,0.161764706,1.840909091,-0.488029466,-0.689374279,-0.732317927,0.009530792,0,0,0,2,1.281419574,0.434300387,0.46376997,0.568276948,0.12745098,0.142156863,0.147058824,0.264705882,0.318627451,0.771568627,0.411414566,0.362745098,-0.305771365,-0.057676262,3.504901961,4,1.394915288,0.009693053,3.81294964,-0.080789863,3.80952381,0.365853659,61,61,64,64.5
15235,2014,0.682403433,0.137339056,0.317596567,1.85483871,0.02360515,-0.096220407,0.963324229,0.007566706,0,0,0,2,1.310596492,0.462401668,0.934256698,0.64900363,0.124463519,0.090128755,0.128755365,0.274678112,0.381974249,-0.023440079,-0.365990824,-0.124463519,0.037672866,0.198811489,3.699570815,4,1.381793495,0.008086628,3.504901961,0.055541883,4.62585034,0.214285714,64.5,61,61,65
15235,2015,0.54,0.148,0.236,1.781818182,-0.208679245,0.077625,-0.256918919,-0.039367589,0,0,0,2,1.379860886,0.780083406,1.354860357,0.59910146,0.14,0.1,0.072,0.288,0.4,0.124827586,0.10952381,-0.4408,0.0485,0.047191011,3.708,4,1.43351171,0.006424753,3.699570815,0.002278422,17.00680272,2.676470588,65,64.5,61,69.5
15235,2016,0.51147541,0.193442623,0.360655738,1.847222222,-0.052823315,0.30704475,0.528202278,0.036706349,0,0,0,2,1.622426947,1.038069573,1.662599293,0.620307108,0.160655738,0.098360656,0.104918033,0.186885246,0.449180328,0.147540984,-0.016393443,0.4571949,-0.351092896,0.12295082,3.66557377,4,1.512979507,0.006937494,3.708,-0.011441809,20.74829932,0.22,69.5,65,64.5,71.5
15236,2008,3,3,2,2,0,0,0,0,3,3,2,2,4.242640687,0,1.414213562,0,0,0,0.5,0,0.5,0,0,0,0,0,4,4,1.414213562,0.001061008,4.666666667,-0.142857143,0.18018018,0,91,92,87,91.5
15236,2009,0.642857143,0.428571429,0.142857143,1.875,-0.785714286,-0.857142857,-0.928571429,-0.0625,0.5,0,0,2,0.841897386,0.646206173,0.36313652,0.353553391,0.142857143,0.142857143,0.071428571,0.285714286,0.357142857,0,0,-0.857142857,0,-0.285714286,3.571428571,4,1.504571787,0.003870611,4,-0.107142857,0.900900901,4,91.5,91,92,95
15236,2010,3.107142857,2.5,2.428571429,1.75,3.833333333,4.833333333,16,-0.066666667,2.5,0.5,1,2,2.832866441,3.260311278,2.86005143,0.550119604,0,0.035714286,0.107142857,0.428571429,0.428571429,-1,-0.75,0.5,0.5,0.2,4.25,4,0.799305254,0.004462151,3.571428571,0.19,1.981981982,1.2,95,91.5,91,94
15236,2011,1.293103448,0.327586207,0.465517241,1.666666667,-0.583828775,-0.868965517,-0.80831643,-0.047619048,1,0,0,2,1.401861178,0.980295892,0.882888347,0.554700196,0.068965517,0.068965517,0.224137931,0.310344828,0.327586207,0,0.931034483,1.091954023,-0.275862069,-0.235632184,3.75862069,4,1.189284686,0.004970434,4.25,-0.115618661,2.612612613,0.318181818,94,95,91.5,94
15236,2012,2.411214953,1.46728972,1.700934579,1.791666667,0.864672897,3.479094934,2.653859467,0.075,1,0,0,2,4.145816876,3.390657968,3.767324643,0.650967638,0.121495327,0.065420561,0.214953271,0.261682243,0.336448598,0.761682243,-0.051401869,-0.040977714,-0.156801661,0.027053615,3.626168224,4,1.335462357,0.006400287,3.75862069,-0.035239647,4.684684685,0.793103448,94,94,95,96
15236,2013,1.06763285,0.449275362,0.603864734,1.797297297,-0.557222035,-0.693805963,-0.644980623,0.003142678,0,0,0,2,2.05394853,1.423139889,1.816211928,0.661665183,0.149758454,0.09178744,0.096618357,0.299516908,0.362318841,0.232627276,0.403036577,-0.550514598,0.144582471,0.07689211,3.632850242,4,1.431437288,0.009835598,3.626168224,0.001842721,7.027027027,0.5,96,94,94,99.5
15236,2014,0.805054152,0.216606498,0.324909747,1.807228916,-0.245944754,-0.517875859,-0.461949458,0.005525863,0,0,0,2,1.293059685,0.639869807,0.835702696,0.614019769,0.140794224,0.101083032,0.144404332,0.231046931,0.38267148,-0.059857925,0.101273038,0.494584838,-0.228601374,0.056173285,3.613718412,4,1.434143523,0.009613716,3.632850242,-0.005266342,8.018018018,0.141025641,99.5,96,94,105
